id,company_rating,company_location,total_fleet_count,iata_approved
30178,"",Niue,1.0,false
6233,0.8,Pakistan,3.0,false
42429,"",Micronesia,1.0,false
46993,1.0,Togo,2.0,false
40099,"","",1.0,true
33378,"","",1.0,false
21188,1.0,"",3.0,false
33036,1.0,Denmark,1.0,false
13539,1.0,Papua New Guinea,1.0,false
47403,1.0,Zimbabwe,2.0,false
8030,"",Russian Federation,1.0,false
22264,0.78,"",1.0,false
28545,0.0,"",1.0,false
42982,1.0,Nicaragua,1.0,false
39131,1.0,Lithuania,4.0,true
43958,0.9,Guinea,1.0,true
27649,1.0,Kiribati,4.0,true
13396,1.0,Uruguay,1.0,false
41281,0.6,Marshall Islands,1.0,false
5231,1.0,Nicaragua,1.0,false
38420,0.9,Christmas Island,8.0,false
43540,0.72,Bosnia and Herzegovina,25.0,false
3398,0.67,"",1.0,false
18589,"",Ghana,1.0,false
43042,1.0,Niue,3.0,false
15843,1.0,Slovakia (Slovak Republic),18.0,false
16122,1.0,Brazil,1.0,false
10776,0.75,"",1.0,false
47160,1.0,Monaco,2.0,false
23957,"",Indonesia,1.0,false
7009,1.0,Isle of Man,9.0,false
15626,1.0,Isle of Man,1.0,true
6022,1.0,"",4.0,true
16843,1.0,United Kingdom,2.0,false
32998,1.0,"",1.0,false
45241,1.0,Kiribati,2.0,false
27033,0.94,"",1.0,true
23078,1.0,Ukraine,8.0,false
41886,1.0,United Kingdom,1.0,true
30029,0.9,El Salvador,8.0,false
9363,0.95,Ukraine,50.0,false
35775,"",China,1.0,false
11038,"",Lebanon,2.0,true
18512,1.0,Turks and Caicos Islands,1.0,false
18763,"",Bosnia and Herzegovina,1.0,false
4594,0.9,Chad,4.0,true
11089,1.0,Anguilla,1.0,false
48588,0.94,"",2.0,false
2736,"","",1.0,false
23020,0.94,Russian Federation,4.0,true
23358,1.0,Marshall Islands,1.0,false
13088,1.0,Marshall Islands,1.0,false
5948,"","",1.0,true
23855,0.94,France,2.0,true
14032,"","",9.0,false
14032,"","",9.0,false
21579,1.0,Jersey,2.0,true
48860,"","",1.0,false
26949,1.0,"",1.0,false
36921,1.0,Jersey,1.0,false
11336,1.0,Brazil,2.0,false
1577,1.0,Peru,8.0,true
33140,1.0,Fiji,1.0,false
33257,1.0,Puerto Rico,1.0,true
44708,1.0,Gibraltar,1.0,false
9703,"","",1.0,false
20176,0.0,Bouvet Island (Bouvetoya),1.0,false
35453,0.95,Ecuador,2.0,false
44051,1.0,"",2.0,false
1670,1.0,"",1.0,false
30001,1.0,Isle of Man,1.0,false
28553,1.0,Greenland,3.0,false
40964,"","",1.0,true
36212,1.0,Faroe Islands,2.0,false
9201,0.78,Cuba,1.0,false
26825,1.0,Denmark,1.0,false
19932,"","",1.0,false
24603,1.0,Senegal,1.0,false
32128,"",China,2.0,false
14652,"",Niue,1.0,false
33947,1.0,Guinea,1.0,false
8915,1.0,"",1.0,false
20141,"",Denmark,1.0,false
43357,"",Indonesia,1.0,false
18487,"",Isle of Man,1.0,false
12319,"","",1.0,true
1616,1.0,Zimbabwe,1.0,true
3439,1.0,"",1.0,false
44173,1.0,Greenland,2.0,true
22331,0.99,Rwanda,50.0,true
27907,1.0,Puerto Rico,21.0,false
3895,"","",1.0,false
3065,1.0,Tunisia,1.0,true
7644,"","",1.0,false
11152,1.0,Lebanon,1.0,false
22930,"",Nicaragua,1.0,false
37259,"",Vanuatu,1.0,false
31437,0.9,Denmark,1.0,false
32013,"","",1.0,false
46607,1.0,Brazil,4.0,false
46893,1.0,"",1.0,false
37784,1.0,Finland,2.0,true
14106,1.0,Guinea,1.0,false
25297,0.5,"",1.0,false
26209,"",Canada,1.0,false
28828,1.0,Isle of Man,198.0,true
15277,1.0,"",1.0,false
8388,1.0,Puerto Rico,1.0,false
34648,1.0,"",2.0,false
30764,1.0,Slovakia (Slovak Republic),8.0,true
49971,"","",1.0,false
41376,"","",1.0,false
16736,"",Lithuania,1.0,false
32131,1.0,"",1.0,false
15067,1.0,Congo,1.0,false
32988,"",Faroe Islands,2.0,false
31782,"",Costa Rica,2.0,false
18320,0.5,Reunion,19.0,true
25662,1.0,Bouvet Island (Bouvetoya),1.0,false
48945,1.0,"",1.0,false
42546,0.88,Russian Federation,1.0,false
27307,0.67,"",3.0,false
28722,"",Isle of Man,1.0,false
48483,1.0,Marshall Islands,1.0,false
16607,"",Peru,3.0,true
21069,"","",1.0,false
27906,1.0,Marshall Islands,1.0,false
47818,0.8,Lithuania,2.0,false
21337,"",Marshall Islands,1.0,false
15596,1.0,Turks and Caicos Islands,1.0,false
29044,1.0,Russian Federation,1.0,false
16723,1.0,Lebanon,1.0,true
32988,"",Faroe Islands,2.0,false
2940,"",Lebanon,1.0,false
33776,1.0,"",1.0,false
42115,"","",2.0,false
27553,1.0,"",1.0,true
24016,1.0,Bosnia and Herzegovina,29.0,false
9977,"",Sao Tome and Principe,3.0,false
3379,"",Malta,1.0,true
34255,"",Isle of Man,1.0,true
28828,1.0,Isle of Man,198.0,true
20153,0.96,Reunion,51.0,false
39830,1.0,"",2.0,false
33058,"",Lebanon,1.0,false
2597,1.0,Nicaragua,13.0,true
28828,1.0,Isle of Man,198.0,true
20153,0.96,Reunion,51.0,false
6326,"",Denmark,1.0,false
38282,"",Tonga,5.0,false
29423,1.0,Niue,3.0,false
36002,1.0,Niue,1.0,false
21931,1.0,Costa Rica,1.0,false
12212,"",Lebanon,1.0,false
18979,1.0,Tonga,6.0,true
20539,1.0,Chad,5.0,false
11252,"",Afghanistan,1.0,false
9719,1.0,Guinea,1.0,false
25319,"","",1.0,false
18483,"",Micronesia,2.0,false
45844,1.0,Guinea,1.0,false
8112,"",Micronesia,1.0,false
31889,1.0,Zimbabwe,1.0,true
24252,0.8,Tonga,2.0,false
22523,1.0,Rwanda,9.0,false
20539,1.0,Chad,5.0,false
27928,1.0,"",4.0,false
42976,1.0,Isle of Man,1.0,false
6847,1.0,Vietnam,4.0,false
38517,1.0,Lebanon,1.0,false
9617,"",Kenya,1.0,false
23226,"",Switzerland,1.0,false
48390,1.0,Andorra,1.0,true
704,0.67,"",5.0,false
48133,"",Isle of Man,45.0,false
704,0.67,"",5.0,false
704,0.67,"",5.0,false
704,0.67,"",5.0,false
704,0.67,"",5.0,false
15693,1.0,Vietnam,6.0,false
36459,"",China,1.0,false
15693,1.0,Vietnam,6.0,false
37849,"",Nauru,1.0,false
15693,1.0,Vietnam,6.0,false
21340,1.0,Lithuania,1.0,true
15693,1.0,Vietnam,6.0,false
31273,"",Faroe Islands,1.0,true
50039,1.0,Isle of Man,4.0,false
29322,1.0,Gambia,1.0,false
35264,1.0,Uzbekistan,1.0,true
19638,1.0,"",1.0,true
31446,1.0,Faroe Islands,9.0,false
47274,1.0,Tonga,48.0,false
5002,1.0,Isle of Man,2.0,false
34042,1.0,Marshall Islands,37.0,false
30858,"",Maldives,1.0,false
30052,1.0,Turkmenistan,1.0,false
38625,"",Chile,1.0,false
28244,0.8,"",4.0,false
30216,0.98,Maldives,34.0,false
8443,1.0,Marshall Islands,1.0,false
21318,1.0,Russian Federation,2.0,true
40264,1.0,Russian Federation,1.0,false
34852,"",Niue,10.0,true
21592,1.0,Marshall Islands,1.0,false
38402,1.0,Mauritania,1.0,false
32203,1.0,Barbados,176.0,false
20334,0.99,Niger,171.0,true
20201,1.0,Ghana,1.0,false
2673,0.93,Anguilla,2.0,false
40303,1.0,Guinea,82.0,false
46817,1.0,France,1.0,false
22050,1.0,Peru,2.0,false
50039,1.0,Isle of Man,4.0,false
10881,1.0,Venezuela,1.0,false
12773,"","",1.0,false
50039,1.0,Isle of Man,4.0,false
36099,1.0,Sao Tome and Principe,1.0,false
17507,1.0,Guinea,6.0,false
15620,0.95,Marshall Islands,5.0,false
30480,1.0,Chile,1.0,false
28403,0.9,"",2.0,false
32599,"",Gambia,1.0,false
48133,"",Isle of Man,45.0,false
36039,"",Niger,2.0,true
18072,0.99,Montserrat,37.0,false
10767,1.0,Marshall Islands,2.0,false
40078,1.0,Croatia,7.0,true
38601,1.0,"",1.0,false
44203,"",Brunei Darussalam,1.0,false
32625,1.0,Canada,1.0,false
34832,0.8,Sao Tome and Principe,7.0,true
34832,0.8,Sao Tome and Principe,7.0,true
18629,1.0,Sao Tome and Principe,3.0,false
34832,0.8,Sao Tome and Principe,7.0,true
26875,1.0,Tanzania,1.0,false
15974,1.0,"",3.0,false
5289,"",Nicaragua,1.0,false
23869,"","",1.0,false
15534,1.0,"",1.0,false
13298,"",Vanuatu,1.0,false
17030,1.0,Croatia,5.0,false
31748,1.0,Lithuania,1.0,true
28553,1.0,Greenland,3.0,false
17254,0.7,"",3.0,true
40824,"",Tanzania,1.0,true
23648,1.0,Denmark,2.0,true
43037,1.0,"",1.0,false
47125,0.93,Kiribati,4.0,false
16908,"",Gibraltar,1.0,false
32649,"",Tonga,1.0,false
18876,0.6,Netherlands,26.0,false
36831,0.25,Russian Federation,1.0,false
24634,1.0,Guinea,20.0,true
24634,1.0,Guinea,20.0,true
24634,1.0,Guinea,20.0,true
13411,"",Lebanon,2.0,true
26331,1.0,Brazil,2.0,true
36229,0.89,Togo,4.0,false
35522,1.0,Kiribati,10.0,false
32886,0.9,Russian Federation,6.0,false
21060,1.0,Tunisia,1.0,false
1375,1.0,Micronesia,5.0,false
5965,1.0,"",1.0,false
33111,1.0,Denmark,1.0,false
38523,"",Tonga,2.0,false
36235,"",Uzbekistan,1.0,false
22870,"",Cuba,1.0,false
49579,0.9,Marshall Islands,2.0,true
30297,"",Vanuatu,1.0,false
3685,1.0,Sao Tome and Principe,1.0,false
19740,"",Isle of Man,3.0,false
19740,"",Isle of Man,3.0,false
32203,1.0,Barbados,176.0,false
19214,1.0,Senegal,55.0,false
23264,0.44,"",1.0,false
12031,"",Lebanon,1.0,false
25588,"",Jersey,2.0,false
5714,0.9,Pakistan,3.0,false
3371,1.0,Switzerland,1.0,true
20334,0.99,Niger,171.0,true
23457,1.0,Niue,2.0,true
49282,"",Tonga,2.0,false
30286,1.0,Montserrat,39.0,false
10361,1.0,"",4.0,false
30286,1.0,Montserrat,39.0,false
2391,"","",4.0,false
2391,"","",4.0,false
2391,"","",4.0,false
43152,1.0,Nicaragua,82.0,true
24634,1.0,Guinea,20.0,true
2391,"","",4.0,false
26445,0.9,Togo,2.0,false
32203,1.0,Barbados,176.0,false
19528,"",Nicaragua,1.0,false
18484,1.0,Gambia,108.0,false
21908,1.0,Niue,49.0,false
5056,1.0,"",1.0,true
381,0.5,Nauru,1.0,false
32203,1.0,Barbados,176.0,false
28531,1.0,Russian Federation,1.0,false
33941,1.0,Chad,2.0,true
25570,"",Nauru,6.0,false
30286,1.0,Montserrat,39.0,false
9354,1.0,Spain,12.0,false
36183,1.0,Isle of Man,1.0,true
49706,"",Cocos (Keeling) Islands,1.0,true
48124,"",Marshall Islands,1.0,false
49445,1.0,Denmark,4.0,false
31769,1.0,Zimbabwe,1.0,true
31614,0.0,Niger,1.0,true
42220,1.0,"",1.0,false
12409,0.29,Oman,3.0,false
30286,1.0,Montserrat,39.0,false
26042,"",Afghanistan,4.0,false
46813,1.0,"",1.0,false
39133,"",Cook Islands,1.0,false
44420,1.0,Faroe Islands,2.0,false
9442,0.5,"",1.0,false
19602,1.0,Lithuania,24.0,false
40079,1.0,Faroe Islands,1.0,false
3042,1.0,Rwanda,1.0,true
26442,0.33,"",1.0,false
9127,"","",1.0,false
18315,1.0,Bosnia and Herzegovina,1.0,false
12409,0.29,Oman,3.0,false
34166,1.0,Marshall Islands,1.0,false
3788,1.0,Marshall Islands,2.0,false
13332,0.9,Marshall Islands,1.0,false
35541,"","",1.0,false
19758,1.0,Marshall Islands,1.0,false
10711,0.93,Uganda,108.0,true
27774,0.78,Vietnam,15.0,false
30813,1.0,Anguilla,1.0,false
35256,"",Gibraltar,1.0,false
19722,1.0,United Kingdom,1.0,false
20706,1.0,Guinea,1.0,false
31360,1.0,"",1.0,false
35066,1.0,"",1.0,false
19350,1.0,"",2.0,true
10360,"",Cape Verde,1.0,false
48417,1.0,Djibouti,5.0,false
49552,"","",1.0,false
48163,1.0,"",1.0,false
11705,"",Costa Rica,1.0,false
46248,1.0,"",1.0,true
27804,1.0,El Salvador,2.0,true
17251,0.9,Isle of Man,1.0,false
16433,"","",1.0,true
40019,1.0,"",1.0,false
4153,0.5,"",2.0,false
33102,1.0,"",2.0,false
7817,"",Isle of Man,2.0,false
50007,"",Anguilla,1.0,false
12938,0.92,Reunion,12.0,false
38535,"",Vanuatu,1.0,true
11220,"",Cape Verde,1.0,false
19855,1.0,Kiribati,37.0,true
31529,1.0,Wallis and Futuna,6.0,false
40223,1.0,"",1.0,false
23374,0.0,Togo,2.0,true
31594,1.0,Philippines,19.0,true
25344,0.9,Faroe Islands,8.0,false
25344,0.9,Faroe Islands,8.0,false
25344,0.9,Faroe Islands,8.0,false
16173,1.0,Rwanda,1.0,false
35163,1.0,"",1.0,true
32203,1.0,Barbados,176.0,false
32812,1.0,"",1.0,false
18484,1.0,Gambia,108.0,false
11307,1.0,Monaco,2.0,true
43777,1.0,Denmark,18.0,false
22209,0.9,"",1.0,false
47335,0.78,Guernsey,15.0,false
330,1.0,United Kingdom,1.0,false
30286,1.0,Montserrat,39.0,false
39960,0.9,"",1.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
16414,"","",19.0,false
38406,0.96,Russian Federation,6.0,true
24026,0.98,Cape Verde,69.0,true
23430,1.0,Reunion,16.0,false
8225,0.95,Barbados,31.0,false
2499,1.0,Costa Rica,3.0,false
17000,1.0,Niue,2.0,false
46768,1.0,"",1.0,false
25306,"","",1.0,false
1288,"",Reunion,1.0,false
30286,1.0,Montserrat,39.0,false
30286,1.0,Montserrat,39.0,false
45598,0.83,China,17.0,false
30286,1.0,Montserrat,39.0,false
47335,0.78,Guernsey,15.0,false
19264,1.0,"",1.0,false
24195,0.56,Barbados,14.0,false
13354,1.0,Isle of Man,2.0,true
43853,1.0,"",2.0,false
28518,1.0,Uzbekistan,1.0,false
47335,0.78,Guernsey,15.0,false
41254,1.0,Niue,1.0,false
47335,0.78,Guernsey,15.0,false
28828,1.0,Isle of Man,198.0,true
47335,0.78,Guernsey,15.0,false
13070,1.0,Fiji,45.0,false
30286,1.0,Montserrat,39.0,false
47335,0.78,Guernsey,15.0,false
1472,1.0,Chile,2.0,false
48417,1.0,Djibouti,5.0,false
47335,0.78,Guernsey,15.0,false
49394,0.89,Kiribati,1.0,false
15479,1.0,Kenya,3.0,true
4330,0.94,Ukraine,60.0,true
27546,1.0,Netherlands Antilles,2.0,true
29647,1.0,Peru,1305.0,false
29647,1.0,Peru,1305.0,false
16042,0.0,Rwanda,2.0,false
29647,1.0,Peru,1305.0,false
29647,1.0,Peru,1305.0,false
29647,1.0,Peru,1305.0,false
22721,1.0,Ecuador,109.0,false
1120,0.8,"",1.0,false
35772,1.0,"",1.0,false
11717,"","",1.0,false
22721,1.0,Ecuador,109.0,false
10501,1.0,"",1.0,false
46428,1.0,Niue,4.0,false
657,1.0,Marshall Islands,2.0,false
34520,1.0,Kiribati,1.0,false
43237,0.4,Montserrat,24.0,false
15396,"",Lebanon,1.0,false
49179,"",Faroe Islands,1.0,false
14697,1.0,Malawi,1.0,false
33512,1.0,El Salvador,1.0,false
24113,"","",1.0,false
48868,"","",1.0,false
25424,"",Rwanda,1.0,false
680,1.0,"",1.0,false
27185,1.0,"",1.0,false
16038,1.0,French Guiana,1.0,false
39892,1.0,Tonga,31.0,true
14807,"","",1.0,false
30212,"","",1.0,false
19733,0.8,"",1.0,false
43049,1.0,United Kingdom,1.0,false
39812,1.0,Nicaragua,6.0,true
39812,1.0,Nicaragua,6.0,true
36605,"",Sao Tome and Principe,4.0,true
4003,0.0,"",1.0,true
32518,1.0,"",1.0,true
28109,"","",1.0,false
31665,1.0,"",1.0,false
21213,0.94,Kiribati,5.0,true
43261,1.0,"",1.0,false
10864,1.0,Nicaragua,2.0,true
19296,1.0,"",1.0,false
32053,1.0,"",1.0,true
9493,1.0,"",3.0,true
27168,1.0,Tunisia,1.0,true
9493,1.0,"",3.0,true
13070,1.0,Fiji,45.0,false
30838,"","",1.0,false
10932,"","",1.0,false
44169,0.97,Portugal,39.0,false
36849,"",Togo,1.0,false
6146,"","",1.0,false
24313,0.0,Bermuda,27.0,false
32203,1.0,Barbados,176.0,false
7703,"","",1.0,false
7659,1.0,"",1.0,false
18416,0.8,"",2.0,false
4374,1.0,"",1.0,false
18416,0.8,"",2.0,false
23972,1.0,Zimbabwe,2.0,true
26901,1.0,"",1.0,true
3168,"",Micronesia,2.0,true
24135,0.7,"",1.0,false
36357,1.0,Ecuador,1.0,false
49902,0.5,"",3.0,false
10739,"",Reunion,2.0,false
39363,0.67,"",1.0,false
14601,0.9,"",9.0,false
14601,0.9,"",9.0,false
14601,0.9,"",9.0,false
14601,0.9,"",9.0,false
14601,0.9,"",9.0,false
14601,0.9,"",9.0,false
14601,0.9,"",9.0,false
14601,0.9,"",9.0,false
14601,0.9,"",9.0,false
34335,1.0,Jersey,2.0,true
14318,0.95,China,2.0,false
7176,0.9,"",4.0,false
7176,0.9,"",4.0,false
33017,"",Estonia,1.0,false
7176,0.9,"",4.0,false
7176,0.9,"",4.0,false
36785,"","",2.0,false
13260,"",Barbados,1.0,false
5784,1.0,"",1.0,false
6177,1.0,Niger,2.0,false
26175,1.0,Russian Federation,4.0,true
30286,1.0,Montserrat,39.0,false
39315,1.0,Marshall Islands,1.0,false
44204,"",Bosnia and Herzegovina,1.0,false
41043,1.0,Bosnia and Herzegovina,11.0,false
45598,0.83,China,17.0,false
18484,1.0,Gambia,108.0,false
13781,1.0,Tonga,2.0,false
25542,"",Micronesia,1.0,false
47333,1.0,Niue,4.0,false
11946,0.89,Zimbabwe,2.0,false
8400,0.5,"",1.0,false
13364,0.91,Netherlands,21.0,false
6116,1.0,Monaco,8.0,false
8644,"","",1.0,false
32038,1.0,Indonesia,35.0,false
30286,1.0,Montserrat,39.0,false
49411,1.0,Canada,4.0,false
3106,"",Kiribati,2.0,true
49411,1.0,Canada,4.0,false
13080,"",Uganda,1.0,false
15459,1.0,Niue,1.0,false
4788,"",Tonga,7.0,false
29647,1.0,Peru,1305.0,false
38809,"",Canada,1.0,false
29647,1.0,Peru,1305.0,false
29647,1.0,Peru,1305.0,false
20994,0.63,Zimbabwe,1.0,false
6335,"","",1.0,false
19656,1.0,Russian Federation,1.0,false
6095,1.0,"",1.0,false
5185,0.0,Gambia,12.0,false
4575,1.0,Pakistan,3.0,false
9903,1.0,Kiribati,3.0,false
28324,"","",1.0,false
12385,1.0,"",1.0,false
2112,1.0,Nicaragua,2.0,false
9879,"",Cocos (Keeling) Islands,2.0,false
17507,1.0,Guinea,6.0,false
3674,"","",1.0,true
33886,"",Gambia,9.0,true
14389,1.0,"",1.0,true
2809,"","",1.0,true
34328,1.0,"",2.0,false
29304,"","",2.0,false
573,1.0,Zimbabwe,3.0,false
5521,1.0,"",1.0,false
4330,0.94,Ukraine,60.0,true
4330,0.94,Ukraine,60.0,true
46602,1.0,"",1.0,true
44839,1.0,"",1.0,false
4330,0.94,Ukraine,60.0,true
30379,"","",1.0,false
9903,1.0,Kiribati,3.0,false
1031,1.0,Russian Federation,2.0,false
24988,"","",1.0,true
24016,1.0,Bosnia and Herzegovina,29.0,false
36025,1.0,Djibouti,6.0,true
42286,0.94,Vietnam,9.0,true
22661,1.0,"",1.0,false
12882,"",Sao Tome and Principe,1.0,false
32161,1.0,Nicaragua,5.0,true
5768,"",Nauru,1.0,false
47205,1.0,"",4.0,false
18362,1.0,Uganda,5.0,false
13090,0.0,Marshall Islands,2.0,false
18782,"",Russian Federation,3.0,false
13882,1.0,"",1.0,false
6659,1.0,Isle of Man,2.0,true
11045,1.0,French Guiana,1.0,true
27619,1.0,"",1.0,false
32038,1.0,Indonesia,35.0,false
32049,"","",1.0,true
42715,1.0,Niue,6.0,true
48160,"","",1.0,false
30286,1.0,Montserrat,39.0,false
2872,0.89,Maldives,2.0,false
8891,1.0,"",1.0,false
34497,1.0,"",1.0,false
2732,1.0,Turkmenistan,4.0,false
24598,1.0,Russian Federation,1.0,false
38344,"","",1.0,false
3302,"","",1.0,false
26419,1.0,Barbados,6.0,false
13934,0.7,"",1.0,false
22654,1.0,"",2.0,false
32205,1.0,Kiribati,2.0,true
32205,1.0,Kiribati,2.0,true
20056,1.0,Denmark,6.0,false
38701,0.4,Niger,27.0,false
13141,"",Kenya,2.0,false
32203,1.0,Barbados,176.0,false
41136,"","",1.0,false
35815,0.97,Slovakia (Slovak Republic),8.0,true
14514,"",China,80.0,true
26578,0.45,Ecuador,10.0,false
24118,0.98,Ghana,21.0,true
20329,1.0,Reunion,21.0,false
16225,1.0,Micronesia,2.0,true
36693,0.9,"",3.0,false
32203,1.0,Barbados,176.0,false
12503,"",Pakistan,1.0,false
30286,1.0,Montserrat,39.0,false
1349,"",Svalbard & Jan Mayen Islands,1.0,false
33755,"","",1.0,false
12137,0.99,Sao Tome and Principe,33.0,true
40793,1.0,"",75.0,true
31446,1.0,Faroe Islands,9.0,false
19323,"","",1.0,false
43510,"",Chad,2.0,false
30196,"",Marshall Islands,1.0,false
14282,1.0,"",1.0,false
38390,"","",1.0,false
32203,1.0,Barbados,176.0,false
4896,"","",1.0,false
20056,1.0,Denmark,6.0,false
39812,1.0,Nicaragua,6.0,true
33567,1.0,Croatia,1.0,false
1073,1.0,Kenya,1.0,false
11920,1.0,"",1.0,false
11351,"",Faroe Islands,1.0,false
1030,1.0,Lithuania,1.0,false
46597,1.0,Tonga,2.0,true
27284,1.0,Canada,1.0,false
20056,1.0,Denmark,6.0,false
31399,1.0,"",3.0,true
20056,1.0,Denmark,6.0,false
39431,"","",2.0,false
48863,0.5,Isle of Man,1.0,false
47013,1.0,Slovakia (Slovak Republic),1.0,false
11063,0.9,"",16.0,true
39727,0.0,Zimbabwe,1.0,false
32718,0.9,"",1.0,false
45663,"","",1.0,false
38383,1.0,"",2.0,false
6789,1.0,Gambia,2.0,true
11124,1.0,Sao Tome and Principe,3.0,false
32466,1.0,Lebanon,1.0,false
48506,0.5,"",1.0,true
19214,1.0,Senegal,55.0,false
39209,1.0,"",1.0,false
5420,1.0,Tonga,41.0,false
29665,0.93,"",3.0,false
27963,1.0,"",1.0,true
751,"","",1.0,false
23035,1.0,"",2.0,false
5897,0.75,Guinea,1.0,false
3421,1.0,"",4.0,false
25735,"","",1.0,false
8316,1.0,"",1.0,false
24658,"","",1.0,true
2644,1.0,Zimbabwe,11.0,true
11913,1.0,Gambia,5.0,false
40053,1.0,"",1.0,true
46457,0.83,Russian Federation,2.0,true
20863,0.9,"",1.0,false
49907,"",France,1.0,false
17795,1.0,Uzbekistan,11.0,true
43853,1.0,"",2.0,false
37044,1.0,Russian Federation,1.0,false
8408,"","",1.0,false
10415,1.0,"",1.0,false
19214,1.0,Senegal,55.0,false
43800,1.0,Maldives,5.0,true
27584,1.0,Chile,2.0,true
40963,1.0,Korea,1.0,false
32725,0.33,"",2.0,false
48102,0.96,Indonesia,4.0,false
20165,0.94,Ukraine,30.0,false
44074,1.0,Nicaragua,1.0,false
28403,0.9,"",2.0,false
31214,1.0,"",1.0,false
9232,0.25,Lithuania,1.0,false
26186,1.0,"",2.0,false
34069,1.0,Andorra,3.0,true
26186,1.0,"",2.0,false
25665,"","",1.0,false
43715,"","",1.0,false
37771,"",Costa Rica,1.0,false
31499,"","",1.0,false
23557,"",Niger,1.0,false
17610,1.0,Gibraltar,1.0,true
49691,1.0,Somalia,1.0,false
35213,0.83,Russian Federation,1.0,false
12331,"",Faroe Islands,1.0,false
14426,1.0,"",1.0,false
48102,0.96,Indonesia,4.0,false
22203,1.0,Papua New Guinea,1.0,false
17281,"",Bouvet Island (Bouvetoya),1.0,false
11499,1.0,"",1.0,true
21689,1.0,"",1.0,true
21908,1.0,Niue,49.0,false
48862,1.0,Nauru,4.0,false
7022,0.92,Turks and Caicos Islands,2.0,false
7356,1.0,Ukraine,1.0,false
30514,"","",1.0,false
27310,"","",1.0,false
45913,1.0,Niue,2.0,false
25548,1.0,El Salvador,2.0,false
32163,1.0,"",1.0,false
47714,"",Russian Federation,2.0,false
10413,1.0,France,2.0,true
25465,1.0,Gambia,1.0,false
30890,0.9,Niue,2.0,false
18057,1.0,Tonga,2.0,false
18057,1.0,Tonga,2.0,false
34899,0.95,Tonga,11.0,false
945,"","",1.0,false
30888,1.0,"",1.0,false
12456,1.0,"",2.0,false
37002,0.9,"",1.0,false
38212,1.0,Niue,1.0,true
37928,"",France,1.0,false
37197,0.6,Togo,1.0,false
33856,1.0,Bouvet Island (Bouvetoya),1.0,false
46586,1.0,Bosnia and Herzegovina,12.0,false
22331,0.99,Rwanda,50.0,true
45241,1.0,Kiribati,2.0,false
30414,"","",2.0,false
26193,0.88,"",3.0,false
33640,1.0,French Polynesia,1.0,false
14199,"","",1.0,false
11426,1.0,"",3.0,true
25308,1.0,Guinea,1.0,true
21435,1.0,Cape Verde,7.0,true
43610,1.0,Guernsey,1.0,false
6897,1.0,El Salvador,1.0,false
8530,"",Togo,1.0,false
32835,1.0,"",1.0,true
30618,1.0,Indonesia,1.0,true
39538,"",Greenland,3.0,false
40689,1.0,Cuba,23.0,false
26326,1.0,Indonesia,1.0,false
10003,"",Bosnia and Herzegovina,1.0,false
40689,1.0,Cuba,23.0,false
40689,1.0,Cuba,23.0,false
49125,1.0,Russian Federation,1.0,false
10413,1.0,France,2.0,true
43674,"","",1.0,true
6540,1.0,Kiribati,2.0,false
40689,1.0,Cuba,23.0,false
27819,1.0,Kenya,1.0,false
1780,"",Isle of Man,1.0,false
6540,1.0,Kiribati,2.0,false
22452,"",Christmas Island,1.0,false
29697,"",Lebanon,1.0,false
6209,0.8,Nicaragua,9.0,true
34797,"",Uzbekistan,1.0,true
8493,1.0,"",1.0,true
34293,"",Turks and Caicos Islands,1.0,false
34517,1.0,Russian Federation,1.0,false
47259,"","",1.0,true
13194,1.0,Kiribati,2.0,false
759,1.0,Zimbabwe,1.0,false
35604,1.0,Micronesia,1.0,false
48106,1.0,Cocos (Keeling) Islands,1.0,false
14366,"","",1.0,false
17529,1.0,Turkmenistan,1.0,false
9384,"",Bosnia and Herzegovina,2.0,true
411,1.0,Cuba,2.0,false
32050,1.0,Isle of Man,1.0,false
40604,"","",1.0,false
1907,1.0,Russian Federation,2.0,false
25638,1.0,"",2.0,false
45788,0.9,Afghanistan,2.0,true
27625,1.0,Malta,2.0,false
40117,0.75,Uganda,1.0,true
4723,1.0,"",8.0,false
4723,1.0,"",8.0,false
4723,1.0,"",8.0,false
42443,0.97,Tonga,7.0,true
4723,1.0,"",8.0,false
4723,1.0,"",8.0,false
4723,1.0,"",8.0,false
4723,1.0,"",8.0,false
4723,1.0,"",8.0,false
20153,0.96,Reunion,51.0,false
16555,1.0,Denmark,1.0,false
1933,"","",1.0,false
35025,1.0,Pakistan,4.0,false
6688,1.0,"",1.0,false
20837,1.0,Nauru,3.0,false
12802,1.0,Niger,3.0,true
10143,1.0,Sao Tome and Principe,2.0,false
37158,1.0,Faroe Islands,1.0,false
9079,"",Afghanistan,1.0,false
36275,1.0,Croatia,1.0,true
40955,0.6,"",1.0,false
26238,1.0,Turkmenistan,2.0,true
34069,1.0,Andorra,3.0,true
27719,0.89,"",4.0,false
1879,"",Nauru,1.0,false
30286,1.0,Montserrat,39.0,false
34069,1.0,Andorra,3.0,true
15308,"",Monaco,1.0,false
44326,"",Sao Tome and Principe,1.0,false
