id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
57128,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,strict,3.0,true,false,2157.0,20153
54591,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1715.0,28065
52329,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,5,moderate,1.0,false,false,2417.0,28369
64170,Malta,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,false,false,5420.0,10357
18017,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,false,false,2170.0,4485
48410,Barbados,Type V5,Plasma,ThetaBase Services,3.0,5,flexible,3.0,false,false,2820.0,44197
4481,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1325.0,31542
35749,Bosnia and Herzegovina,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,1715.0,43590
48913,Niue,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,true,false,1260.0,35988
58365,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,1624.0,49017
495,Anguilla,Type F5,Plasma,ThetaBase Services,4.0,8,strict,6.0,true,false,3990.0,19807
31378,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,3067.0,9421
32511,Rwanda,Type F5,Plasma,ThetaBase Services,3.0,14,strict,5.0,false,false,4627.0,39658
63772,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2300.0,30344
40169,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2430.0,5693
60466,Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1377.0,39890
73210,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,7,strict,3.0,false,false,3457.0,47715
62488,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,true,false,2430.0,39261
37876,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,false,false,1767.0,9070
53399,Malta,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,false,false,2820.0,39658
25419,Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1286.0,39890
44714,Gambia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,2040.0,43395
3434,Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1286.0,39890
21817,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,true,false,3457.0,45525
19303,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,false,false,3470.0,18077
19421,Niue,Type F5,Plasma,ThetaBase Services,4.0,14,strict,8.0,false,false,7370.0,1169
6565,Uzbekistan,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,false,false,2690.0,2917
75061,Niue,Type G0,Plasma,ThetaBase Services,2.0,8,strict,4.0,false,false,2404.0,5057
21396,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,2.0,true,false,1455.0,8790
74226,Gambia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1650.0,27805
3119,Nicaragua,Type F5,Plasma,ThetaBase Services,3.0,8,moderate,4.0,true,false,3470.0,21493
65040,Malta,Type Y7,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,4770.0,39778
592,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,false,false,1715.0,29012
435,Costa Rica,Type V5,Plasma,ThetaBase Services,0.0,2,strict,2.0,false,false,1650.0,13782
14078,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1637.0,1054
20631,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,3470.0,22647
64960,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1780.0,29012
37306,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1910.0,14228
1184,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,true,false,3470.0,31324
8625,Indonesia,Type F5,Plasma,ThetaBase Services,2.0,4,moderate,4.0,true,false,2365.0,17114
67847,Malta,Type V7,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1377.0,41655
54069,Nicaragua,Type U1,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1975.0,25729
72533,Switzerland,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1520.0,2355
43127,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1715.0,22670
60238,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,5,strict,1.0,false,false,1884.0,49384
74875,Micronesia,Type V5,Quantum,ThetaBase Services,2.0,3,strict,2.0,false,false,2742.0,43152
34101,Malta,Type S7,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,2820.0,24256
76679,Malta,Type S7,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,2495.0,24256
26910,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,false,false,2170.0,28951
3658,Estonia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2170.0,19905
67739,Barbados,Type V5,Quantum,ThetaBase Services,2.0,2,flexible,1.0,true,false,1585.0,41608
54140,Guinea,Type G0,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,2885.0,28766
44376,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,2.0,false,false,2040.0,33581
49095,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,true,false,1988.0,47165
20279,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,2040.0,26804
61989,Marshall Islands,Type G0,Plasma,ThetaBase Services,0.0,3,strict,1.0,true,false,1429.0,19039
62296,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1975.0,12950
38787,Gambia,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,true,false,4250.0,24962
65750,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,true,false,4120.0,36611
6361,Faroe Islands,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,false,false,1845.0,26964
54845,Gambia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,1910.0,45426
15102,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,0.0,false,false,1780.0,37676
5182,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1273.0,41570
64855,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1715.0,22552
43313,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2040.0,44367
51168,Uzbekistan,Type F1,Plasma,ThetaBase Services,2.0,6,strict,3.0,false,false,2820.0,48869
11713,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,4,strict,2.0,true,false,1806.0,2193
30733,Niue,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,true,false,2313.0,29193
44582,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,true,false,1676.0,2193
52453,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,false,false,2495.0,25862
18746,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,false,false,4510.0,49097
63050,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1546.0,2193
75861,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1832.0,4316
55828,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1377.0,16593
3664,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1611.0,10215
18658,Mexico,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1390.0,11095
49541,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,2430.0,27829
76655,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1325.0,42717
68778,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1845.0,29671
751,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1390.0,35663
37808,Faroe Islands,Type G0,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1260.0,10388
18836,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,2300.0,8129
45620,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,2820.0,4761
75689,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,2.0,true,false,1377.0,36634
74568,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1468.0,40993
29555,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1728.0,14912
40692,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1338.0,38137
8159,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,2300.0,26758
22199,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1351.0,38137
70797,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,3.0,false,false,3795.0,3636
75831,Uzbekistan,Type G0,Plasma,ThetaBase Services,2.0,8,strict,5.0,false,false,4211.0,35522
38721,Malta,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,true,false,2495.0,41484
31214,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,1897.0,49785
615,Gambia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1260.0,19077
37673,Isle of Man,Type F5,Quantum,ThetaBase Services,2.0,4,moderate,2.0,false,false,1728.0,33125
58549,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,2365.0,20869
43645,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2144.0,23034
64333,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,2040.0,27466
22484,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2820.0,27228
21350,United Kingdom,Type F5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,false,false,3210.0,16121
25967,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,2417.0,45414
53290,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2820.0,27228
32847,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,2950.0,18077
63570,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,false,false,1975.0,49925
10302,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1572.0,44016
61067,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1260.0,10388
28414,Niue,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2040.0,42036
38081,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,2365.0,8129
54065,Kenya,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2300.0,25567
56371,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1351.0,22187
18260,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,3,moderate,2.0,false,false,1494.0,37858
53911,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2820.0,27228
25071,Malta,Type V5,Plasma,ThetaBase Services,0.0,4,flexible,1.0,true,false,2105.0,46669
64498,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,1520.0,15843
25138,Barbados,Type V5,Plasma,ThetaBase Services,2.0,3,flexible,0.0,true,false,1845.0,24281
44664,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,2560.0,8154
53883,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,false,false,1650.0,33215
16062,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,true,false,2495.0,10686
14308,Niue,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1156.0,48922
27659,Barbados,Type V5,Plasma,ThetaBase Services,3.0,8,moderate,5.0,true,false,3587.0,42725
17215,Rwanda,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,false,false,3457.0,14303
60040,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,false,false,2885.0,4267
37709,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,1715.0,15245
2897,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1845.0,2994
61602,Kiribati,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,true,false,2118.0,15157
10593,Kenya,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1780.0,28430
27286,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,true,false,1715.0,26986
30407,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,2235.0,21529
3819,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,1,moderate,1.0,true,false,1715.0,26986
28364,Uzbekistan,Type V2,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1156.0,32584
74508,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,true,false,1780.0,26986
27270,Uzbekistan,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,false,false,5745.0,48585
68274,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,2495.0,15156
6345,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,1520.0,13267
26731,Estonia,Type F5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,false,false,1117.0,11640
24679,Sao Tome and Principe,Type V2,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2495.0,32153
45606,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1572.0,44624
25492,Switzerland,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1455.0,38948
10890,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1780.0,30134
536,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2690.0,25147
52394,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,false,false,2820.0,29089
44263,Niue,Type G0,Plasma,ThetaBase Services,2.0,4,strict,3.0,false,false,2430.0,47419
41069,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,true,false,1806.0,16651
33912,Niue,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1403.0,24352
50059,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1.0,2,flexible,0.0,false,false,1390.0,32826
63423,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,false,false,1715.0,24701
69918,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2365.0,12522
69706,United Kingdom,Type F5,Quantum,ThetaBase Services,2.0,4,moderate,2.0,true,false,2430.0,10120
23773,Malta,Type F5,Plasma,ThetaBase Services,3.0,6,flexible,5.0,true,false,4250.0,6999
31698,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,2040.0,36206
69296,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,3210.0,1183
34871,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,true,false,3457.0,22703
11073,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,false,false,2170.0,38471
45050,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,true,false,1520.0,26449
29860,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,2690.0,453
21057,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,true,false,3990.0,27466
14714,Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1208.0,38787
16338,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,2430.0,31054
43338,Faroe Islands,Type F5,Plasma,ThetaBase Services,1.0,2,moderate,0.0,false,false,2430.0,27883
73763,Bosnia and Herzegovina,Type F5,Plasma,ThetaBase Services,4.0,7,flexible,4.0,false,false,4120.0,44937
19445,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1325.0,16942
51504,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1494.0,26713
32857,Niue,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1325.0,19067
60566,Costa Rica,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,false,false,1975.0,49112
47052,Niue,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1091.0,1340
18156,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,2040.0,16803
62956,Barbados,Type V5,Plasma,ThetaBase Services,1.0,6,strict,3.0,true,false,2872.0,10942
46912,Malta,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,2.0,true,false,2300.0,33198
18510,Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,2430.0,3238
56988,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,3197.0,39580
54265,Kiribati,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1910.0,9823
36244,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,8,flexible,4.0,true,false,2820.0,42869
64908,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,flexible,1.0,false,false,1975.0,14460
16412,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,0.0,true,false,1195.0,36690
54615,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,2105.0,30363
18813,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1195.0,45480
28945,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1520.0,1018
38298,El Salvador,Type F5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,true,false,1390.0,8110
70178,Barbados,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,2820.0,30688
60569,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1325.0,16534
554,Bosnia and Herzegovina,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,true,false,1390.0,22894
12349,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,true,false,1325.0,36634
15800,Rwanda,Type F5,Quantum,ThetaBase Services,2.0,5,flexible,2.0,false,false,2040.0,2901
65102,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,true,false,1468.0,40993
36988,Niue,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2820.0,7009
36240,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1286.0,28959
56811,Niue,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2820.0,26488
28708,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,3210.0,49785
26698,Russian Federation,Type V5,Plasma,ThetaBase Services,0.0,8,strict,5.0,true,false,1897.0,44689
40242,Anguilla,Type V2,Quantum,ThetaBase Services,1.0,3,flexible,2.0,true,false,1260.0,18464
7150,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1533.0,27928
56936,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,true,false,3925.0,25460
53618,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,2040.0,15493
70869,Estonia,Type F5,Plasma,ThetaBase Services,3.0,5,flexible,3.0,true,false,2430.0,42075
44457,Anguilla,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,true,false,1364.0,33417
76749,Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,3.0,true,false,2300.0,31469
49802,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1715.0,22670
55846,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,2820.0,721
3516,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2690.0,41484
35442,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1325.0,12732
62932,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4.0,9,moderate,5.0,false,false,4120.0,18077
22256,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1221.0,22364
34754,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,true,false,4185.0,5420
25140,Anguilla,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,false,false,1767.0,2354
46499,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,3.0,true,false,3210.0,26980
63142,United Kingdom,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,2170.0,1273
40387,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1780.0,41417
63710,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,1520.0,15005
4416,Malta,Type U0,Nuclear,ThetaBase Services,1.0,16,strict,16.0,false,false,1208.0,44194
39456,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1585.0,8783
43839,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2820.0,24033
4429,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2820.0,24033
3630,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,false,false,8670.0,28828
47980,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,2430.0,41784
49786,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2430.0,49429
64535,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2027.0,23034
38960,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,true,false,1728.0,28614
16567,Kenya,Type X3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,2560.0,32461
45106,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2820.0,21220
17192,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,2105.0,23572
31842,Gambia,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1260.0,29133
74725,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,3015.0,49429
68385,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,1910.0,14514
